standard_id,standard_id_norm,curriculum_version,grade_band,grade_level,subject_code,subject_name_ko,domain_code,domain_name_ko,standard_text_ko,standard_text_en,cognitive_level,cefr_alignment,communication_function,grammar_elements,text_type,topic_tags,target_vocab_level,source_document,source_page,effective_date,verification_status,last_verified,notes
[12영Ⅱ01-03],2015_12영201_03,2015,high,고2-3,2015_ENG2,영어II,L,듣기,다양한 주제에 관한 말이나 대화를 듣고 내용의 논리적 관계를 파악할 수 있다.,,understand,B2,,,,,3500+,교육부 고시 제2015-74호 [별책14] 영어과 교육과정,,2018-03-01,verified,2026-04-06,PDF 원문(교육부 고시 제2015-74호 별책14) 대조 완료
[12영Ⅱ01-04],2015_12영201_04,2015,high,고2-3,2015_ENG2,영어II,L,듣기,다양한 주제에 관한 말이나 대화를 듣고 화자의 의도나 말의 목적을 파악할 수 있다.,,understand,B2,,,,,3500+,교육부 고시 제2015-74호 [별책14] 영어과 교육과정,,2018-03-01,verified,2026-04-06,PDF 원문(교육부 고시 제2015-74호 별책14) 대조 완료
[12영Ⅱ01-05],2015_12영201_05,2015,high,고2-3,2015_ENG2,영어II,L,듣기,다양한 주제에 관한 말이나 대화를 듣고 화자의 심정이나 태도를 추론할 수 있다.,,analyze,B2,,,,,3500+,교육부 고시 제2015-74호 [별책14] 영어과 교육과정,,2018-03-01,verified,2026-04-06,PDF 원문(교육부 고시 제2015-74호 별책14) 대조 완료
[12영Ⅱ02-01],2015_12영202_01,2015,high,고2-3,2015_ENG2,영어II,S,말하기,비교적 다양한 주제에 관하여 듣거나 읽고 세부 정보를 설명할 수 있다.,,apply,B2,,,,,3500+,교육부 고시 제2015-74호 [별책14] 영어과 교육과정,,2018-03-01,verified,2026-04-06,PDF 원문(교육부 고시 제2015-74호 별책14) 대조 완료
[12영Ⅱ02-02],2015_12영202_02,2015,high,고2-3,2015_ENG2,영어II,S,말하기,비교적 다양한 주제에 관하여 듣거나 읽고 중심 내용을 말할 수 있다.,,apply,B2,,,,,3500+,교육부 고시 제2015-74호 [별책14] 영어과 교육과정,,2018-03-01,verified,2026-04-06,PDF 원문(교육부 고시 제2015-74호 별책14) 대조 완료
[12영Ⅱ02-03],2015_12영202_03,2015,high,고2-3,2015_ENG2,영어II,S,말하기,비교적 다양한 주제에 관해 자신의 의견이나 감정을 표현할 수 있다.,,apply,B2,,,,,3500+,교육부 고시 제2015-74호 [별책14] 영어과 교육과정,,2018-03-01,verified,2026-04-06,PDF 원문(교육부 고시 제2015-74호 별책14) 대조 완료
[12영Ⅱ02-04],2015_12영202_04,2015,high,고2-3,2015_ENG2,영어II,S,말하기,비교적 다양한 주제에 관하여 상황과 목적에 맞는 의사소통 전략을 사용하여 묻고 답할 수 있다.,,analyze,B2,,,,,3500+,교육부 고시 제2015-74호 [별책14] 영어과 교육과정,,2018-03-01,verified,2026-04-06,PDF 원문(교육부 고시 제2015-74호 별책14) 대조 완료
[12영Ⅱ02-05],2015_12영202_05,2015,high,고2-3,2015_ENG2,영어II,S,말하기,"비교적 다양한 주제에 관해 그림, 도표, 도식 등을 활용하여 의사소통 할 수 있다.",,analyze,B2,,,,,3500+,교육부 고시 제2015-74호 [별책14] 영어과 교육과정,,2018-03-01,verified,2026-04-06,PDF 원문(교육부 고시 제2015-74호 별책14) 대조 완료
[12영Ⅱ03-01],2015_12영203_01,2015,high,고2-3,2015_ENG2,영어II,R,읽기,다양한 주제에 관한 글을 읽고 세부 정보를 파악할 수 있다.,,understand,B2,,,,,3500+,교육부 고시 제2015-74호 [별책14] 영어과 교육과정,,2018-03-01,verified,2026-04-06,PDF 원문(교육부 고시 제2015-74호 별책14) 대조 완료
[12영Ⅱ03-02],2015_12영203_02,2015,high,고2-3,2015_ENG2,영어II,R,읽기,다양한 주제에 관한 글을 읽고 주제 및 요지를 파악 할 수 있다.,,understand,B2,,,,,3500+,교육부 고시 제2015-74호 [별책14] 영어과 교육과정,,2018-03-01,verified,2026-04-06,PDF 원문(교육부 고시 제2015-74호 별책14) 대조 완료
[12영Ⅱ03-03],2015_12영203_03,2015,high,고2-3,2015_ENG2,영어II,R,읽기,다양한 주제에 관한 글을 읽고 내용의 논리적 관계를 파악할 수 있다.,,understand,B2,,,,,3500+,교육부 고시 제2015-74호 [별책14] 영어과 교육과정,,2018-03-01,verified,2026-04-06,PDF 원문(교육부 고시 제2015-74호 별책14) 대조 완료
[12영Ⅱ03-04],2015_12영203_04,2015,high,고2-3,2015_ENG2,영어II,R,읽기,다양한 주제에 관한 글을 읽고 필자의 의도나 글의 목적을 파악할 수 있다.,,understand,B2,,,,,3500+,교육부 고시 제2015-74호 [별책14] 영어과 교육과정,,2018-03-01,verified,2026-04-06,PDF 원문(교육부 고시 제2015-74호 별책14) 대조 완료
[12영Ⅱ03-05],2015_12영203_05,2015,high,고2-3,2015_ENG2,영어II,R,읽기,다양한 주제에 관한 글을 읽고 필자의 심정이나 태도를 추론할 수 있다.,,analyze,B2,,,,,3500+,교육부 고시 제2015-74호 [별책14] 영어과 교육과정,,2018-03-01,verified,2026-04-06,PDF 원문(교육부 고시 제2015-74호 별책14) 대조 완료
[12영Ⅱ03-06],2015_12영203_06,2015,high,고2-3,2015_ENG2,영어II,R,읽기,다양한 주제에 관한 글을 읽고 함축적 의미를 추론할 수 있다.,,analyze,B2,,,,,3500+,교육부 고시 제2015-74호 [별책14] 영어과 교육과정,,2018-03-01,verified,2026-04-06,PDF 원문(교육부 고시 제2015-74호 별책14) 대조 완료
[12영Ⅱ04-01],2015_12영204_01,2015,high,고2-3,2015_ENG2,영어II,W,쓰기,비교적 다양한 주제에 관하여 듣거나 읽고 세부 정보를 기록할 수 있다.,,analyze,B2,,,,,3500+,교육부 고시 제2015-74호 [별책14] 영어과 교육과정,,2018-03-01,verified,2026-04-06,PDF 원문(교육부 고시 제2015-74호 별책14) 대조 완료
[12영Ⅱ04-02],2015_12영204_02,2015,high,고2-3,2015_ENG2,영어II,W,쓰기,비교적 다양한 주제에 관하여 듣거나 읽고 간단하게 요약할 수 있다.,,analyze,B2,,,,,3500+,교육부 고시 제2015-74호 [별책14] 영어과 교육과정,,2018-03-01,verified,2026-04-06,PDF 원문(교육부 고시 제2015-74호 별책14) 대조 완료
[12영Ⅱ04-03],2015_12영204_03,2015,high,고2-3,2015_ENG2,영어II,W,쓰기,비교적 다양한 주제에 관해 자신의 의견이나 감정을 쓸 수 있다.,,apply,B2,,,,,3500+,교육부 고시 제2015-74호 [별책14] 영어과 교육과정,,2018-03-01,verified,2026-04-06,PDF 원문(교육부 고시 제2015-74호 별책14) 대조 완료
[12영Ⅱ04-04],2015_12영204_04,2015,high,고2-3,2015_ENG2,영어II,W,쓰기,학업과 관련된 간단한 보고서를 작성할 수 있다.,,apply,B2,,,,,3500+,교육부 고시 제2015-74호 [별책14] 영어과 교육과정,,2018-03-01,verified,2026-04-06,PDF 원문(교육부 고시 제2015-74호 별책14) 대조 완료
[12영Ⅱ04-05],2015_12영204_05,2015,high,고2-3,2015_ENG2,영어II,W,쓰기,비교적 다양한 주제에 관해 짧은 에세이를 쓸 수 있다.,,apply,B2,,,,,3500+,교육부 고시 제2015-74호 [별책14] 영어과 교육과정,,2018-03-01,verified,2026-04-06,PDF 원문(교육부 고시 제2015-74호 별책14) 대조 완료
[12영Ⅱ04-06],2015_12영204_06,2015,high,고2-3,2015_ENG2,영어II,W,쓰기,"비교적 다양한 주제에 관한 그림, 도표 등을 설명하는 글을 쓸 수 있다.",,apply,B2,,,,,3500+,교육부 고시 제2015-74호 [별책14] 영어과 교육과정,,2018-03-01,verified,2026-04-06,PDF 원문(교육부 고시 제2015-74호 별책14) 대조 완료
[12영Ⅱ04-07],2015_12영204_07,2015,high,고2-3,2015_ENG2,영어II,W,쓰기,비교적 다양한 주제에 관해 비교･대조하는 글을 쓸 수 있다.,,apply,B2,,,,,3500+,교육부 고시 제2015-74호 [별책14] 영어과 교육과정,,2018-03-01,verified,2026-04-06,PDF 원문(교육부 고시 제2015-74호 별책14) 대조 완료
[12영화01-01],2015_12영화01_01,2015,high,고2-3,2015_ENG_CULT,영어권문화,L,듣기,"영어권 문화에 관한 말이나 대화를 듣고 생활양식, 풍습, 사고방식 등을 파악할 수 있다.",,understand,B1,,,,,3500+,교육부 고시 제2015-74호 [별책14] 영어과 교육과정,,2018-03-01,verified,2026-04-06,PDF 원문(교육부 고시 제2015-74호 별책14) 대조 완료
[12영화01-02],2015_12영화01_02,2015,high,고2-3,2015_ENG_CULT,영어권문화,L,듣기,영어권 문화에 관한 말이나 대화를 듣고 주제 및 요지를 파악할 수 있다.,,understand,B1,,,,,3500+,교육부 고시 제2015-74호 [별책14] 영어과 교육과정,,2018-03-01,verified,2026-04-06,PDF 원문(교육부 고시 제2015-74호 별책14) 대조 완료
[12영화01-03],2015_12영화01_03,2015,high,고2-3,2015_ENG_CULT,영어권문화,L,듣기,영어권 문화에 관한 말이나 대화를 듣고 화자의 의도나 말의 목적을 파악할 수 있다.,,understand,B1,,,,,3500+,교육부 고시 제2015-74호 [별책14] 영어과 교육과정,,2018-03-01,verified,2026-04-06,PDF 원문(교육부 고시 제2015-74호 별책14) 대조 완료
[12영화01-04],2015_12영화01_04,2015,high,고2-3,2015_ENG_CULT,영어권문화,L,듣기,영어권 문화에 관한 말이나 대화를 듣고 화자의 심정이나 태도를 파악할 수 있다.,,understand,B1,,,,,3500+,교육부 고시 제2015-74호 [별책14] 영어과 교육과정,,2018-03-01,verified,2026-04-06,PDF 원문(교육부 고시 제2015-74호 별책14) 대조 완료
[12영화02-01],2015_12영화02_01,2015,high,고2-3,2015_ENG_CULT,영어권문화,S,말하기,"영어권 문화에 관하여 듣거나 읽고 생활양식, 풍습, 사고방식 등을 말할 수 있다.",,apply,B1,,,,,3500+,교육부 고시 제2015-74호 [별책14] 영어과 교육과정,,2018-03-01,verified,2026-04-06,PDF 원문(교육부 고시 제2015-74호 별책14) 대조 완료
[12영화02-02],2015_12영화02_02,2015,high,고2-3,2015_ENG_CULT,영어권문화,S,말하기,영어권 문화에 관하여 듣거나 읽고 타 문화에 대한 자신의 의견이나 감정을 말할 수 있다.,,apply,B1,,,,,3500+,교육부 고시 제2015-74호 [별책14] 영어과 교육과정,,2018-03-01,verified,2026-04-06,PDF 원문(교육부 고시 제2015-74호 별책14) 대조 완료
[12영화02-03],2015_12영화02_03,2015,high,고2-3,2015_ENG_CULT,영어권문화,S,말하기,영어권 문화와 우리 문화를 비교･대조하여 서로의 의견을 주고받을 수 있다.,,analyze,B1,,,,,3500+,교육부 고시 제2015-74호 [별책14] 영어과 교육과정,,2018-03-01,verified,2026-04-06,PDF 원문(교육부 고시 제2015-74호 별책14) 대조 완료
[12영화02-04],2015_12영화02_04,2015,high,고2-3,2015_ENG_CULT,영어권문화,S,말하기,영어권 문화에서 사용되는 언어적･비언어적 의사소통 방식을 활용하여 묻고 답할 수 있다.,,understand,B1,,,,,3500+,교육부 고시 제2015-74호 [별책14] 영어과 교육과정,,2018-03-01,verified,2026-04-06,PDF 원문(교육부 고시 제2015-74호 별책14) 대조 완료
[12영화03-01],2015_12영화03_01,2015,high,고2-3,2015_ENG_CULT,영어권문화,R,읽기,"영어권 문화에 관한 글을 읽고 생활양식, 풍습, 사고방식 등을 파악할 수 있다.",,understand,B1,,,,,3500+,교육부 고시 제2015-74호 [별책14] 영어과 교육과정,,2018-03-01,verified,2026-04-06,PDF 원문(교육부 고시 제2015-74호 별책14) 대조 완료
[12영화03-02],2015_12영화03_02,2015,high,고2-3,2015_ENG_CULT,영어권문화,R,읽기,영어권 문화에 관한 글을 읽고 주제 및 요지를 파악할 수 있다.,,understand,B1,,,,,3500+,교육부 고시 제2015-74호 [별책14] 영어과 교육과정,,2018-03-01,verified,2026-04-06,PDF 원문(교육부 고시 제2015-74호 별책14) 대조 완료
[12영화03-03],2015_12영화03_03,2015,high,고2-3,2015_ENG_CULT,영어권문화,R,읽기,영어권 문화에 관한 글을 읽고 필자의 의도나 글의 목적을 파악할 수 있다.,,understand,B1,,,,,3500+,교육부 고시 제2015-74호 [별책14] 영어과 교육과정,,2018-03-01,verified,2026-04-06,PDF 원문(교육부 고시 제2015-74호 별책14) 대조 완료
[12영화03-04],2015_12영화03_04,2015,high,고2-3,2015_ENG_CULT,영어권문화,R,읽기,영어권 문화에 관한 글을 읽고 필자의 심정이나 태도를 파악할 수 있다.,,understand,B1,,,,,3500+,교육부 고시 제2015-74호 [별책14] 영어과 교육과정,,2018-03-01,verified,2026-04-06,PDF 원문(교육부 고시 제2015-74호 별책14) 대조 완료
[12영화04-01],2015_12영화04_01,2015,high,고2-3,2015_ENG_CULT,영어권문화,W,쓰기,"영어권 문화에 관하여 듣거나 읽고 생활양식, 풍습, 사고방식 등을 기록할 수 있다.",,understand,B1,,,,,3500+,교육부 고시 제2015-74호 [별책14] 영어과 교육과정,,2018-03-01,verified,2026-04-06,PDF 원문(교육부 고시 제2015-74호 별책14) 대조 완료
[12영화04-02],2015_12영화04_02,2015,high,고2-3,2015_ENG_CULT,영어권문화,W,쓰기,영어권 문화에 관하여 듣거나 읽고 간단하게 요약할 수 있다.,,understand,B1,,,,,3500+,교육부 고시 제2015-74호 [별책14] 영어과 교육과정,,2018-03-01,verified,2026-04-06,PDF 원문(교육부 고시 제2015-74호 별책14) 대조 완료
[12영화04-03],2015_12영화04_03,2015,high,고2-3,2015_ENG_CULT,영어권문화,W,쓰기,영어권 문화에 관해 자신의 의견이나 감정을 쓸 수 있다.,,apply,B1,,,,,3500+,교육부 고시 제2015-74호 [별책14] 영어과 교육과정,,2018-03-01,verified,2026-04-06,PDF 원문(교육부 고시 제2015-74호 별책14) 대조 완료
[12영화04-04],2015_12영화04_04,2015,high,고2-3,2015_ENG_CULT,영어권문화,W,쓰기,영어권 문화에 관한 자신의 경험을 쓸 수 있다.,,apply,B1,,,,,3500+,교육부 고시 제2015-74호 [별책14] 영어과 교육과정,,2018-03-01,verified,2026-04-06,PDF 원문(교육부 고시 제2015-74호 별책14) 대조 완료
[12영화04-05],2015_12영화04_05,2015,high,고2-3,2015_ENG_CULT,영어권문화,W,쓰기,영어권 문화에 관한 간단한 보고서를 작성할 수 있다.,,apply,B1,,,,,3500+,교육부 고시 제2015-74호 [별책14] 영어과 교육과정,,2018-03-01,verified,2026-04-06,PDF 원문(교육부 고시 제2015-74호 별책14) 대조 완료
[12영화04-06],2015_12영화04_06,2015,high,고2-3,2015_ENG_CULT,영어권문화,W,쓰기,영어권 문화에 관해 비교･대조하는 글을 쓸 수 있다.,,apply,B1,,,,,3500+,교육부 고시 제2015-74호 [별책14] 영어과 교육과정,,2018-03-01,verified,2026-04-06,PDF 원문(교육부 고시 제2015-74호 별책14) 대조 완료
[12영문03-01],2015_12영문03_01,2015,high,고2-3,2015_ENG_LIT,영미문학읽기,R,읽기,"문학 작품을 읽고 등장인물, 사건, 시간, 장소 등을 파악할 수 있다.",,understand,B2,,,,,3500+,교육부 고시 제2015-74호 [별책14] 영어과 교육과정,,2018-03-01,verified,2026-04-06,PDF 원문(교육부 고시 제2015-74호 별책14) 대조 완료
[12영문03-02],2015_12영문03_02,2015,high,고2-3,2015_ENG_LIT,영미문학읽기,R,읽기,"문학 작품을 읽고 글에 나타난 이미지, 은유, 상징 등의 구체적인 예를 파악할 수 있다.",,understand,B2,,,,,3500+,교육부 고시 제2015-74호 [별책14] 영어과 교육과정,,2018-03-01,verified,2026-04-06,PDF 원문(교육부 고시 제2015-74호 별책14) 대조 완료
[12영문03-03],2015_12영문03_03,2015,high,고2-3,2015_ENG_LIT,영미문학읽기,R,읽기,"문학 작품을 읽고 줄거리, 주제, 요지를 파악할 수 있다.",,understand,B2,,,,,3500+,교육부 고시 제2015-74호 [별책14] 영어과 교육과정,,2018-03-01,verified,2026-04-06,PDF 원문(교육부 고시 제2015-74호 별책14) 대조 완료
[12영문03-04],2015_12영문03_04,2015,high,고2-3,2015_ENG_LIT,영미문학읽기,R,읽기,문학 작품을 읽고 작품 구성 요소의 유기적 관계를 분석할 수 있다.,,analyze,B2,,,,,3500+,교육부 고시 제2015-74호 [별책14] 영어과 교육과정,,2018-03-01,verified,2026-04-06,PDF 원문(교육부 고시 제2015-74호 별책14) 대조 완료
[12영문03-05],2015_12영문03_05,2015,high,고2-3,2015_ENG_LIT,영미문학읽기,R,읽기,문학 작품을 읽고 필자의 의도나 목적을 추론할 수 있다.,,analyze,B2,,,,,3500+,교육부 고시 제2015-74호 [별책14] 영어과 교육과정,,2018-03-01,verified,2026-04-06,PDF 원문(교육부 고시 제2015-74호 별책14) 대조 완료
[12영문03-06],2015_12영문03_06,2015,high,고2-3,2015_ENG_LIT,영미문학읽기,R,읽기,"문학 작품을 읽고 작품의 분위기, 어조, 상황, 등장인물의 심정을 추론할 수 있다. 134 영미 문학 읽기",,analyze,B2,,,,,3500+,교육부 고시 제2015-74호 [별책14] 영어과 교육과정,,2018-03-01,verified,2026-04-06,PDF 원문(교육부 고시 제2015-74호 별책14) 대조 완료
[12영문03-07],2015_12영문03_07,2015,high,고2-3,2015_ENG_LIT,영미문학읽기,R,읽기,문학 작품을 읽고 심미적 표현과 의미를 파악할 수 있다.,,understand,B2,,,,,3500+,교육부 고시 제2015-74호 [별책14] 영어과 교육과정,,2018-03-01,verified,2026-04-06,PDF 원문(교육부 고시 제2015-74호 별책14) 대조 완료
[12영문03-08],2015_12영문03_08,2015,high,고2-3,2015_ENG_LIT,영미문학읽기,R,읽기,문학 작품을 읽고 작품의 배경과 시대적 상황을 이해할 수 있다.,,understand,B2,,,,,3500+,교육부 고시 제2015-74호 [별책14] 영어과 교육과정,,2018-03-01,verified,2026-04-06,PDF 원문(교육부 고시 제2015-74호 별책14) 대조 완료
[12영문04-01],2015_12영문04_01,2015,high,고2-3,2015_ENG_LIT,영미문학읽기,W,쓰기,"문학 작품을 읽고 등장인물, 사건, 시간, 장소 등에 대해 기록할 수 있다.",,understand,B2,,,,,3500+,교육부 고시 제2015-74호 [별책14] 영어과 교육과정,,2018-03-01,verified,2026-04-06,PDF 원문(교육부 고시 제2015-74호 별책14) 대조 완료
[12영문04-02],2015_12영문04_02,2015,high,고2-3,2015_ENG_LIT,영미문학읽기,W,쓰기,"문학 작품을 읽고 작품의 분위기, 어조, 상황, 등장인물의 심정에 대해 쓸 수 있다.",,apply,B2,,,,,3500+,교육부 고시 제2015-74호 [별책14] 영어과 교육과정,,2018-03-01,verified,2026-04-06,PDF 원문(교육부 고시 제2015-74호 별책14) 대조 완료
[12영문04-03],2015_12영문04_03,2015,high,고2-3,2015_ENG_LIT,영미문학읽기,W,쓰기,"이미지, 은유, 상징 등의 구체적인 예를 활용하여 쓸 수 있다.",,apply,B2,,,,,3500+,교육부 고시 제2015-74호 [별책14] 영어과 교육과정,,2018-03-01,verified,2026-04-06,PDF 원문(교육부 고시 제2015-74호 별책14) 대조 완료
[12영문04-04],2015_12영문04_04,2015,high,고2-3,2015_ENG_LIT,영미문학읽기,W,쓰기,문학 작품을 읽고 요약하는 글을 쓸 수 있다.,,apply,B2,,,,,3500+,교육부 고시 제2015-74호 [별책14] 영어과 교육과정,,2018-03-01,verified,2026-04-06,PDF 원문(교육부 고시 제2015-74호 별책14) 대조 완료
[12영문04-05],2015_12영문04_05,2015,high,고2-3,2015_ENG_LIT,영미문학읽기,W,쓰기,문학 작품을 읽고 감상이나 비평하는 글을 쓸 수 있다.,,apply,B2,,,,,3500+,교육부 고시 제2015-74호 [별책14] 영어과 교육과정,,2018-03-01,verified,2026-04-06,PDF 원문(교육부 고시 제2015-74호 별책14) 대조 완료
[12영문04-06],2015_12영문04_06,2015,high,고2-3,2015_ENG_LIT,영미문학읽기,W,쓰기,문학 작품을 읽고 상황극의 대본을 작성할 수 있다. 136 영미 문학 읽기,,apply,B2,,,,,3500+,교육부 고시 제2015-74호 [별책14] 영어과 교육과정,,2018-03-01,verified,2026-04-06,PDF 원문(교육부 고시 제2015-74호 별책14) 대조 완료
[22-9영01-01],2022_9영01_01,2022,middle,1-3,2022_ENG_M,영어(중등),U,이해,"단어, 어구, 문장을 듣고 연음이나 축약된 소리를 식별한다.",,remember,A2,,,,,1200,교육부 고시 제2022-33호 [별책14] 영어과 교육과정,,2025-03-01,verified,2026-04-05,공식 엑셀 원문 대조 완료. 원본 코드: [9영01-01]
[22-9영01-02],2022_9영01_02,2022,middle,1-3,2022_ENG_M,영어(중등),U,이해,친숙한 주제에 관한 담화나 글에서 세부 정보를 파악한다.,,understand,A2,,,,,1200,교육부 고시 제2022-33호 [별책14] 영어과 교육과정,,2025-03-01,verified,2026-04-05,공식 엑셀 원문 대조 완료. 원본 코드: [9영01-02]
[22-9영01-03],2022_9영01_03,2022,middle,1-3,2022_ENG_M,영어(중등),U,이해,친숙한 주제에 관한 담화나 글의 중심 내용을 파악한다.,,understand,A2,,,,,1200,교육부 고시 제2022-33호 [별책14] 영어과 교육과정,,2025-03-01,verified,2026-04-05,공식 엑셀 원문 대조 완료. 원본 코드: [9영01-03]
[22-9영01-04],2022_9영01_04,2022,middle,1-3,2022_ENG_M,영어(중등),U,이해,친숙한 주제에 관한 담화나 글에서 일이나 사건의 논리적 관계를 파악한다.,,understand,A2,,,,,1200,교육부 고시 제2022-33호 [별책14] 영어과 교육과정,,2025-03-01,verified,2026-04-05,공식 엑셀 원문 대조 완료. 원본 코드: [9영01-04]
[22-9영01-05],2022_9영01_05,2022,middle,1-3,2022_ENG_M,영어(중등),U,이해,친숙한 주제에 관한 담화나 글에서 인물의 기분이나 감정을 추론한다.,,analyze,A2,,,,,1200,교육부 고시 제2022-33호 [별책14] 영어과 교육과정,,2025-03-01,verified,2026-04-05,공식 엑셀 원문 대조 완료. 원본 코드: [9영01-05]
[22-9영01-06],2022_9영01_06,2022,middle,1-3,2022_ENG_M,영어(중등),U,이해,친숙한 주제에 관한 담화나 글에서 화자나 필자의 의도나 목적을 추론한다.,,analyze,A2,,,,,1200,교육부 고시 제2022-33호 [별책14] 영어과 교육과정,,2025-03-01,verified,2026-04-05,공식 엑셀 원문 대조 완료. 원본 코드: [9영01-06]
[22-9영01-07],2022_9영01_07,2022,middle,1-3,2022_ENG_M,영어(중등),U,이해,"단어, 어구, 문장의 함축적 의미를 추론한다.",,analyze,A2,,,,,1200,교육부 고시 제2022-33호 [별책14] 영어과 교육과정,,2025-03-01,verified,2026-04-05,공식 엑셀 원문 대조 완료. 원본 코드: [9영01-07]
[22-9영01-08],2022_9영01_08,2022,middle,1-3,2022_ENG_M,영어(중등),U,이해,적절한 전략을 활용하여 다양한 매체로 표현된 담화나 글을 듣거나 읽는다.,,apply,A2,,,,,1200,교육부 고시 제2022-33호 [별책14] 영어과 교육과정,,2025-03-01,verified,2026-04-05,공식 엑셀 원문 대조 완료. 원본 코드: [9영01-08]
[22-9영01-09],2022_9영01_09,2022,middle,1-3,2022_ENG_M,영어(중등),U,이해,다양한 관점을 존중하는 태도로 듣거나 읽는다.,,understand,A2,,,,,1200,교육부 고시 제2022-33호 [별책14] 영어과 교육과정,,2025-03-01,verified,2026-04-05,공식 엑셀 원문 대조 완료. 원본 코드: [9영01-09]
[22-9영01-10],2022_9영01_10,2022,middle,1-3,2022_ENG_M,영어(중등),U,이해,자신의 관심사에 관한 다양한 담화나 글을 선택하여 적극적으로 듣거나 읽는다.,,evaluate,A2,,,,,1200,교육부 고시 제2022-33호 [별책14] 영어과 교육과정,,2025-03-01,verified,2026-04-05,공식 엑셀 원문 대조 완료. 원본 코드: [9영01-10]
[10공영1-01-01],2022_10공영1_01_01,2022,high,고1,2022_ENG_C1,공통영어1,U,이해,말이나 글에 포함된 세부 정보를 파악한다.,,understand,B1,,,,,2800,교육부 고시 제2022-33호 [별책14] 영어과 교육과정,,2025-03-01,verified,2026-04-05,공식 엑셀 원문 대조 완료. 원본 코드: [10공영1-01-01]
[10공영1-01-02],2022_10공영1_01_02,2022,high,고1,2022_ENG_C1,공통영어1,U,이해,말이나 글의 주제나 요지를 파악한다.,,understand,B1,,,,,2800,교육부 고시 제2022-33호 [별책14] 영어과 교육과정,,2025-03-01,verified,2026-04-05,공식 엑셀 원문 대조 완료. 원본 코드: [10공영1-01-02]
[10공영1-01-03],2022_10공영1_01_03,2022,high,고1,2022_ENG_C1,공통영어1,U,이해,말이나 글의 분위기나 화자나 인물의 심정 및 의도 등을 추론한다.,,analyze,B1,,,,,2800,교육부 고시 제2022-33호 [별책14] 영어과 교육과정,,2025-03-01,verified,2026-04-05,공식 엑셀 원문 대조 완료. 원본 코드: [10공영1-01-03]
[10공영1-01-04],2022_10공영1_01_04,2022,high,고1,2022_ENG_C1,공통영어1,U,이해,말이나 글에 나타난 일이나 사건의 논리적 관계를 파악한다.,,understand,B1,,,,,2800,교육부 고시 제2022-33호 [별책14] 영어과 교육과정,,2025-03-01,verified,2026-04-05,공식 엑셀 원문 대조 완료. 원본 코드: [10공영1-01-04]
[10공영1-01-05],2022_10공영1_01_05,2022,high,고1,2022_ENG_C1,공통영어1,U,이해,말이나 글에 포함된 표현의 함축적 의미를 추론한다.,,analyze,B1,,,,,2800,교육부 고시 제2022-33호 [별책14] 영어과 교육과정,,2025-03-01,verified,2026-04-05,공식 엑셀 원문 대조 완료. 원본 코드: [10공영1-01-05]
[10공영1-01-06],2022_10공영1_01_06,2022,high,고1,2022_ENG_C1,공통영어1,U,이해,말이나 글의 전개 방식이나 구조를 파악한다.,,understand,B1,,,,,2800,교육부 고시 제2022-33호 [별책14] 영어과 교육과정,,2025-03-01,verified,2026-04-05,공식 엑셀 원문 대조 완료. 원본 코드: [10공영1-01-06]
[10공영1-01-07],2022_10공영1_01_07,2022,high,고1,2022_ENG_C1,공통영어1,U,이해,말이나 글의 이해를 위한 적절한 전략을 적용한다.,,apply,B1,,,,,2800,교육부 고시 제2022-33호 [별책14] 영어과 교육과정,,2025-03-01,verified,2026-04-05,공식 엑셀 원문 대조 완료. 원본 코드: [10공영1-01-07]
[10공영1-01-08],2022_10공영1_01_08,2022,high,고1,2022_ENG_C1,공통영어1,U,이해,말이나 글에 나타난 다양한 관점이나 의견을 포용적인 태도로 분석한다.,,analyze,B1,,,,,2800,교육부 고시 제2022-33호 [별책14] 영어과 교육과정,,2025-03-01,verified,2026-04-05,공식 엑셀 원문 대조 완료. 원본 코드: [10공영1-01-08]
